command,id
vi fahrenheit_converter.py,disgust
vi fahrenheit_converter.py,aurora
python3.4 fahrenheit_converter.py,anna
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,al_mcwhiggin
python3.4 submit_assignment.py -submit exam_grader.py,al_mcwhiggin
python3.4 submit_assignment.py -submit exam_grader.py,al_mcwhiggin
python3.4 submit_assignment.py -submit exam_grader.py,al_mcwhiggin
python3.4,aurora
vi exam_grader.py,al_mcwhiggin
vi exam_grader.py,al_mcwhiggin
python3.4 exam_grader.py,al_mcwhiggin
python3.4 exam_grader.py,al_mcwhiggin
python3.4 fahrenheit_converter.py,disgust
vi exam_grader.py,emperor_zurg
vi exam_grader.py,emperor_zurg
vi exam_grader.py,emperor_zurg
vi exam_grader.py,al_mcwhiggin
vi exam_grader.py,al_mcwhiggin
python3.4 exam_grader.py,emperor_zurg
python3.4 exam_grader.py,emperor_zurg
python3.4 exam_grader.py,emperor_zurg
python3.4 exam_grader.py,al_mcwhiggin
python3.4 exam_grader.py,al_mcwhiggin
python3.4 submit_assignment.py -get exam_grader,emperor_zurg
python3.4 submit_assignment.py -get exam_grader,emperor_zurg
python3.4 submit_assignment.py -get exam_grader,emperor_zurg
vi fahrenheit_converter.py,disgust
python3.4 submit_assignment.py -get exam_grader,emperor_zurg
python3.4 submit_assignment.py -get exam_grader,emperor_zurg
python3.4 submit_assignment.py -get exam_grader,emperor_zurg
python3.4 exam_grader.py,emperor_zurg
python3.4 exam_grader.py,emperor_zurg
python3.4 exam_grader.py,emperor_zurg
python3.4 fahrenheit_converter.py,disgust
vi exam_grader.py,al_mcwhiggin
vi exam_grader.py,al_mcwhiggin
vi exam_grader.py ,chatter_telephone
python3.4 exam_grader.py,al_mcwhiggin
python3.4 exam_grader.py,al_mcwhiggin
vi fahrenheit_converter.py,aurora
vi exam_grader.py,nani_pelekai
vi exam_grader.py ,chatter_telephone
python3.4,aurora
python3.4 exam_grader.py,nani_pelekai
vi ,white_rabbit
python3.4 submit_assignment.py -get exam_grader,nani_pelekai
vi fahrenheit_converter.py,disgust
python3.4 exam_grader.py ,chatter_telephone
python3.4 submit_assignment.py -get basic_operations,nani_pelekai
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
vi fahrenheit_converter.py,finn_mcmissile
vi exam_grader.py,coral
python3.4,disgust
python3.4 fahrenheit_converter.py,finn_mcmissile
vi fahrenheit_converter.py,finn_mcmissile
"#1441805878
import fahrenheit_converter as fc",disgust
python3.4 exam_grader.py,coral
vi fahrenheit_converter.py,white_rabbit
python3.4 fahrenheit_converter.py,disgust
vi fahrenheit_converter.py,finn_mcmissile
"#1441805831
rm rm",emperor_zurg
"#1441805831
rm rm",emperor_zurg
"#1441805831
rm rm",emperor_zurg
python3.4 fahrenheit_converter.py,finn_mcmissile
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit basic_operations.py ,nani_pelekai
python3.4,disgust
"#1441805793
vi rm",emperor_zurg
"#1441805793
vi rm",emperor_zurg
"#1441805793
vi rm",emperor_zurg
"#1441805791
/rm",emperor_zurg
"#1441805791
/rm",emperor_zurg
python3.4 submit_assignment.py -submit basic_operations.py ,nani_pelekai
"#1441805791
/rm",emperor_zurg
"#1441805785
:rm",emperor_zurg
"#1441805785
:rm",emperor_zurg
"#1441805785
:rm",emperor_zurg
"#1441805782
rm",emperor_zurg
"#1441805782
rm",emperor_zurg
"#1441805781
rm ",emperor_zurg
"#1441805781
rm ",emperor_zurg
vi fahrenheit_converter.py,disgust
vi basic_operations.py,emperor_zurg
vi basic_operations.py,emperor_zurg
vi exam_grader.py ,chatter_telephone
python3.4 exam_grader.py ,chatter_telephone
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 fahrenheit_converter.py,disgust
"#1441805677
u",emperor_zurg
"#1441805677
u",emperor_zurg
vi fahrenheit_converter.py,aurora
vi fahrenheit_converter.py,disgust
python3.4 fahrenheit_converter.py,disgust
python3.4,aurora
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
python3.4 basic_operations.py,nani_pelekai
python3.4 fahrenheit_converter.py,aurora
vi exam_grader.py ,white_rabbit
vi basic_operations.py,emperor_zurg
vi basic_operations.py,emperor_zurg
vi fahrenheit_converter.py,finn_mcmissile
python3.4 submit_assignment.py -get exam_grader,prince_hans
vi fahrenheit_converter.py,aurora
python3.4 submit_assignment.py -get exam_grader,prince_hans
ls basic_operations.py,emperor_zurg
ls basic_operations.py,emperor_zurg
vi fahrenheit_converter.py,marlon_the_alligator
vi fahrenheit_converter.py,marlon_the_alligator
vi fahrenheit_converter.py,marlon_the_alligator
vi fahrenheit_converter.py,marlon_the_alligator
vi fahrenheit_converter.py,marlon_the_alligator
vi fahrenheit_converter.py,marlon_the_alligator
vi fahrenheit_converter.py,marlon_the_alligator
 python3.4 submit_assignment.py -get basic_operations,emperor_zurg
 python3.4 submit_assignment.py -get basic_operations,emperor_zurg
ls basic_operations.py,emperor_zurg
ls basic_operations.py,emperor_zurg
python3.4,finn_mcmissile
python3.4 submit_assignment.py -submit basic_operations.py ,prince_hans
python3.4 submit_assignment.py -submit basic_operations.py,prince_hans
python3.4,nani_pelekai
vi exam_grader.py ,chatter_telephone
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
python3.4 submit_assignment.py -submit fahrenheit_converter.py,marlon_the_alligator
"#1441805352
vi ~/.vimrc",emperor_zurg
"#1441805352
vi ~/.vimrc",emperor_zurg
vi basic_operations.py ,white_rabbit
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
vi exam_grader.py,bookworm
python3.4 submit_assignment.py -submit yesterday_test.py,emperor_zurg
python3.4 submit_assignment.py -submit yesterday_test.py,emperor_zurg
vi fahrenheit_converter.py,finn_mcmissile
vi fahrenheit_converter.py,disgust
vi fahrenheit_converter.py,aurora
pyton3.4 fahrenheit_converter.py,disgust
python3.4 basic_operations.py,prince_hans
python3.4,finn_mcmissile
python3.4 yesterday_test.py,emperor_zurg
python3.4 yesterday_test.py,emperor_zurg
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
vi yesterday_test.py,emperor_zurg
python3.4,prince_hans
vi yesterday_test.py,emperor_zurg
python3.4 submit_assignment.py -get fconverter,aurora
python3.4 submit_assignment.py -get fconverter,aurora
vi exam_grader.py ,chatter_telephone
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
vi exam_grader.py ,tiger_lily
python3.4 exam_grader.py ,chatter_telephone
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
"#1441805172
clear",tiger_lily
"#1441805172
clear",tiger_lily
"#1441805172
clear",tiger_lily
"#1441805172
clear",tiger_lily
python3.4 submit_assignment.py -submit vimrc_test.py,emperor_zurg
python3.4 submit_assignment.py -submit vimrc_test.py,emperor_zurg
python3.4 submit_assignment.py -submit vimrc_test.py,emperor_zurg
python3.4 submit_assignment.py -submit vimrc_test.py,emperor_zurg
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 exam_grader.py,tiger_lily
python3.4 vimrc_test.py,emperor_zurg
python3.4 vimrc_test.py,emperor_zurg
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
vi basic_operations.py ,guido
vi basic_operations.py ,guido
vi basic_operations.py ,guido
vi basic_operations.py ,guido
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
 python3.4 submit_assignment.py -get basic_operations,guido
 python3.4 submit_assignment.py -get basic_operations,guido
"#1441805133
vi",emperor_zurg
 python3.4 submit_assignment.py -get basic_operations,guido
 python3.4 submit_assignment.py -get basic_operations,guido
"#1441805133
vi",emperor_zurg
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
python3.4 submit_assignment.py -submit exam_grader.py,tiger_lily
 python3.4 submit_assignment.py -get basic_operations,guido
 python3.4 submit_assignment.py -get basic_operations,guido
 python3.4 submit_assignment.py -get basic_operations,guido
 python3.4 submit_assignment.py -get basic_operations,guido
"#1441805110
vi ~/.vimrc",emperor_zurg
"#1441805110
vi ~/.vimrc",emperor_zurg
#1441805108,guido
#1441805108,guido
#1441805108,guido
#1441805108,guido
rm basic_operations.py ,guido
rm basic_operations.py ,guido
rm basic_operations.py ,guido
rm basic_operations.py ,guido
python3.4 basic_operations.py ,guido
python3.4 basic_operations.py ,guido
python3.4 basic_operations.py ,guido
python3.4 basic_operations.py ,guido
vi basic_operations.py ,prince_hans
"#1441805063
clear",emperor_zurg
"#1441805063
clear",emperor_zurg
python3.4 basic_operations.py,prince_hans
vi exam_grader.py ,chatter_telephone
python3.4 exam_grader.py ,chatter_telephone
vi fahrenheit_converter.py,finn_mcmissile
python3.4,finn_mcmissile
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
"#1441804921
exit",meg
"#1441804921
exit",meg
"#1441804921
exit",meg
"#1441804921
exit",meg
"#1441804921
exit",meg
"#1441804921
exit",meg
"#1441804921
exit",meg
"#1441804902
rm",emperor_zurg
"#1441804902
rm",emperor_zurg
"#1441804892
rm_",emperor_zurg
"#1441804892
rm_",emperor_zurg
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
"#1441804889
rm",emperor_zurg
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
"#1441804889
rm",emperor_zurg
"#1441804875
rm",emperor_zurg
"#1441804875
rm",emperor_zurg
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4 fahrenheit_converter.py,fillmore
python3.4,meg
python3.4,meg
python3.4,meg
python3.4,meg
python3.4,meg
python3.4,meg
python3.4,meg
vi fahrenheit_converter.py,disgust
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
"#1441804774
exit",crush
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
"#1441804770
exit",crush
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
vi basic_operations.py ,prince_hans
vi basic_operations.py ,guido
vi basic_operations.py ,guido
vi basic_operations.py ,guido
vi basic_operations.py ,guido
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 submit_assignment.py -submit yesterday_test.py ,emperor_zurg
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 fahrenheeit_converter.py,fillmore
python3.4 submit_assignment.py -submit yesterday_test.py ,emperor_zurg
python3.4 basic_operations.py ,guido
python3.4 basic_operations.py ,guido
python3.4 basic_operations.py ,guido
python3.4 basic_operations.py ,guido
vi exam_grader.py,disgust
python3.4 submit_assignment.py -submit yesterday_test.py,emperor_zurg
python3.4 submit_assignment.py -submit yesterday_test.py,emperor_zurg
vi fahrenheit_converter.py,aurora
python3.4 fahrenheit_converter.py,aurora
"#1441804688
exit",claire_wheeler
"#1441804688
exit",claire_wheeler
"#1441804688
exit",claire_wheeler
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
vi fahrenheit_converter.py,fillmore
